class_id,class_name,split,image_path,label_path,x_center,y_center,width,height
41,mutton_curry,valid,data/food_dataset/valid/images/valid2834-mutton_curry.jpg,data/food_dataset/valid/labels/valid2834-mutton_curry.txt,0.5,0.5,1.0,1.0
41,mutton_curry,valid,data/food_dataset/valid/images/valid2977-mutton_curry.jpg,data/food_dataset/valid/labels/valid2977-mutton_curry.txt,0.5,0.5,1.0,1.0
41,mutton_curry,valid,data/food_dataset/valid/images/valid5876-mutton_curry.jpg,data/food_dataset/valid/labels/valid5876-mutton_curry.txt,0.5,0.5,1.0,1.0
42,nandu_masala,valid,data/food_dataset/valid/images/valid0849-nandu_masala.jpg,data/food_dataset/valid/labels/valid0849-nandu_masala.txt,0.521875,0.471094,0.955469,0.942187
42,nandu_masala,valid,data/food_dataset/valid/images/valid1787-nandu_masala.jpg,data/food_dataset/valid/labels/valid1787-nandu_masala.txt,0.5,0.5,1.0,1.0
42,nandu_masala,valid,data/food_dataset/valid/images/valid1831-nandu_masala.jpg,data/food_dataset/valid/labels/valid1831-nandu_masala.txt,0.514062,0.5,0.9125,1.0
42,nandu_masala,valid,data/food_dataset/valid/images/valid2027-nandu_masala.jpg,data/food_dataset/valid/labels/valid2027-nandu_masala.txt,0.498033,0.999523,0.971783,0.987843
43,nei_satham,valid,data/food_dataset/valid/images/valid3055-nei_satham.jpg,data/food_dataset/valid/labels/valid3055-nei_satham.txt,0.496094,0.502344,0.992188,0.994531
43,nei_satham,valid,data/food_dataset/valid/images/valid4039-nei_satham.jpg,data/food_dataset/valid/labels/valid4039-nei_satham.txt,0.476562,0.471094,0.953125,0.942187
43,nei_satham,valid,data/food_dataset/valid/images/valid4227-nei_satham.jpg,data/food_dataset/valid/labels/valid4227-nei_satham.txt,0.503906,0.520312,0.991406,0.772656
43,nei_satham,valid,data/food_dataset/valid/images/valid5553-nei_satham.jpg,data/food_dataset/valid/labels/valid5553-nei_satham.txt,0.496875,0.517969,0.963281,0.807031
44,omelette,valid,data/food_dataset/valid/images/valid0480-omelette.jpg,data/food_dataset/valid/labels/valid0480-omelette.txt,0.604,0.538667,0.792,0.922667
44,omelette,valid,data/food_dataset/valid/images/valid0743-omelette.jpg,data/food_dataset/valid/labels/valid0743-omelette.txt,0.561993,0.464557,0.858448,0.929089
44,omelette,valid,data/food_dataset/valid/images/valid3068-omelette.jpg,data/food_dataset/valid/labels/valid3068-omelette.txt,0.561993,0.464557,0.858448,0.929089
44,omelette,valid,data/food_dataset/valid/images/valid4251-omelette.jpg,data/food_dataset/valid/labels/valid4251-omelette.txt,0.512761,0.510882,0.974477,0.978235
45,onion_pakoda,valid,data/food_dataset/valid/images/valid0540-onion_pakoda.jpg,data/food_dataset/valid/labels/valid0540-onion_pakoda.txt,0.5,0.5,1.0,1.0
45,onion_pakoda,valid,data/food_dataset/valid/images/valid2276-onion_pakoda.jpg,data/food_dataset/valid/labels/valid2276-onion_pakoda.txt,0.5,0.5,1.0,1.0
45,onion_pakoda,valid,data/food_dataset/valid/images/valid4259-onion_pakoda.jpg,data/food_dataset/valid/labels/valid4259-onion_pakoda.txt,0.5,0.5,1.0,1.0
45,onion_pakoda,valid,data/food_dataset/valid/images/valid5714-onion_pakoda.jpg,data/food_dataset/valid/labels/valid5714-onion_pakoda.txt,0.5,0.5,1.0,1.0
46,paal_kolukattai,valid,data/food_dataset/valid/images/valid2639-paal_kolukattai.jpg,data/food_dataset/valid/labels/valid2639-paal_kolukattai.txt,0.498437,0.511719,0.983594,0.975781
46,paal_kolukattai,valid,data/food_dataset/valid/images/valid2706-paal_kolukattai.jpg,data/food_dataset/valid/labels/valid2706-paal_kolukattai.txt,0.510156,0.425781,0.889844,0.85
46,paal_kolukattai,valid,data/food_dataset/valid/images/valid4887-paal_kolukattai.jpg,data/food_dataset/valid/labels/valid4887-paal_kolukattai.txt,0.50625,0.567187,0.9875,0.797656
46,paal_kolukattai,valid,data/food_dataset/valid/images/valid5021-paal_kolukattai.jpg,data/food_dataset/valid/labels/valid5021-paal_kolukattai.txt,0.485156,0.503906,0.817187,0.992188
47,palak_paneer,valid,data/food_dataset/valid/images/valid0143-palak_paneer.jpg,data/food_dataset/valid/labels/valid0143-palak_paneer.txt,0.5,0.5,1.0,1.0
47,palak_paneer,valid,data/food_dataset/valid/images/valid1157-palak_paneer.jpg,data/food_dataset/valid/labels/valid1157-palak_paneer.txt,0.5,0.5,1.0,1.0
47,palak_paneer,valid,data/food_dataset/valid/images/valid3976-palak_paneer.jpg,data/food_dataset/valid/labels/valid3976-palak_paneer.txt,0.5,0.5,1.0,1.0
47,palak_paneer,valid,data/food_dataset/valid/images/valid5709-palak_paneer.jpg,data/food_dataset/valid/labels/valid5709-palak_paneer.txt,0.5,0.5,1.0,1.0
48,paneer_biryani,valid,data/food_dataset/valid/images/valid1616-paneer_biryani.jpg,data/food_dataset/valid/labels/valid1616-paneer_biryani.txt,0.426726,0.926703,0.962224,0.781082
48,paneer_biryani,valid,data/food_dataset/valid/images/valid3132-paneer_biryani.jpg,data/food_dataset/valid/labels/valid3132-paneer_biryani.txt,0.489844,0.544531,0.928125,0.659375
48,paneer_biryani,valid,data/food_dataset/valid/images/valid4185-paneer_biryani.jpg,data/food_dataset/valid/labels/valid4185-paneer_biryani.txt,0.489063,0.525781,0.957812,0.892188
48,paneer_biryani,valid,data/food_dataset/valid/images/valid5034-paneer_biryani.jpg,data/food_dataset/valid/labels/valid5034-paneer_biryani.txt,0.497567,0.860848,0.793814,0.740601
49,paratha,valid,data/food_dataset/valid/images/valid0333-paratha.jpg,data/food_dataset/valid/labels/valid0333-paratha.txt,0.551642,0.500608,0.883283,0.962883
49,paratha,valid,data/food_dataset/valid/images/valid0947-paratha.jpg,data/food_dataset/valid/labels/valid0947-paratha.txt,0.506667,0.491008,0.986667,0.950342
49,paratha,valid,data/food_dataset/valid/images/valid1892-paratha.jpg,data/food_dataset/valid/labels/valid1892-paratha.txt,0.516667,0.558121,0.918864,0.754273
49,paratha,valid,data/food_dataset/valid/images/valid3884-paratha.jpg,data/food_dataset/valid/labels/valid3884-paratha.txt,0.512129,0.525934,0.874512,0.758702
50,parupu_vadai,valid,data/food_dataset/valid/images/valid1603-parupu_vadai.jpg,data/food_dataset/valid/labels/valid1603-parupu_vadai.txt,0.5,0.51875,1.0,0.917969
50,parupu_vadai,valid,data/food_dataset/valid/images/valid1802-parupu_vadai.jpg,data/food_dataset/valid/labels/valid1802-parupu_vadai.txt,0.503125,0.502344,0.99375,0.995313
50,parupu_vadai,valid,data/food_dataset/valid/images/valid4946-parupu_vadai.jpg,data/food_dataset/valid/labels/valid4946-parupu_vadai.txt,0.485156,0.5,0.913281,1.0
50,parupu_vadai,valid,data/food_dataset/valid/images/valid5723-parupu_vadai.jpg,data/food_dataset/valid/labels/valid5723-parupu_vadai.txt,0.4875,0.507031,0.975,0.978906
51,pidi_kolukattai,valid,data/food_dataset/valid/images/valid0530-pidi_kolukattai.jpg,data/food_dataset/valid/labels/valid0530-pidi_kolukattai.txt,0.450781,0.5,0.900781,1.0
51,pidi_kolukattai,valid,data/food_dataset/valid/images/valid1179-pidi_kolukattai.jpg,data/food_dataset/valid/labels/valid1179-pidi_kolukattai.txt,0.5,0.5,1.0,1.0
51,pidi_kolukattai,valid,data/food_dataset/valid/images/valid1608-pidi_kolukattai.jpg,data/food_dataset/valid/labels/valid1608-pidi_kolukattai.txt,0.50625,0.474219,0.889844,0.948438
51,pidi_kolukattai,valid,data/food_dataset/valid/images/valid4538-pidi_kolukattai.jpg,data/food_dataset/valid/labels/valid4538-pidi_kolukattai.txt,0.521094,0.5,0.957031,1.0
52,poha,valid,data/food_dataset/valid/images/valid0265-poha.jpg,data/food_dataset/valid/labels/valid0265-poha.txt,0.5,0.5,1.0,1.0
52,poha,valid,data/food_dataset/valid/images/valid2673-poha.jpg,data/food_dataset/valid/labels/valid2673-poha.txt,0.5,0.5,1.0,1.0
52,poha,valid,data/food_dataset/valid/images/valid2933-poha.jpg,data/food_dataset/valid/labels/valid2933-poha.txt,0.5,0.5,1.0,1.0
52,poha,valid,data/food_dataset/valid/images/valid4903-poha.jpg,data/food_dataset/valid/labels/valid4903-poha.txt,0.5,0.5,1.0,1.0
53,poorna_kolukattai,valid,data/food_dataset/valid/images/valid1788-poorna_kolukattai.jpg,data/food_dataset/valid/labels/valid1788-poorna_kolukattai.txt,0.484375,0.507812,0.967969,0.984375
53,poorna_kolukattai,valid,data/food_dataset/valid/images/valid1920-poorna_kolukattai.jpg,data/food_dataset/valid/labels/valid1920-poorna_kolukattai.txt,0.502344,0.5,0.995313,1.0
53,poorna_kolukattai,valid,data/food_dataset/valid/images/valid3576-poorna_kolukattai.jpg,data/food_dataset/valid/labels/valid3576-poorna_kolukattai.txt,0.5,0.5,1.0,1.0
53,poorna_kolukattai,valid,data/food_dataset/valid/images/valid3711-poorna_kolukattai.jpg,data/food_dataset/valid/labels/valid3711-poorna_kolukattai.txt,0.509375,0.5,0.951562,1.0
54,prawn_thokku,valid,data/food_dataset/valid/images/valid0619-prawn_thokku.jpg,data/food_dataset/valid/labels/valid0619-prawn_thokku.txt,0.488281,0.5,0.884375,1.0
54,prawn_thokku,valid,data/food_dataset/valid/images/valid5075-prawn_thokku.jpg,data/food_dataset/valid/labels/valid5075-prawn_thokku.txt,0.495312,0.492188,0.971875,0.841406
54,prawn_thokku,valid,data/food_dataset/valid/images/valid5345-prawn_thokku.jpg,data/food_dataset/valid/labels/valid5345-prawn_thokku.txt,0.507812,0.5,0.983594,1.0
54,prawn_thokku,valid,data/food_dataset/valid/images/valid5681-prawn_thokku.jpg,data/food_dataset/valid/labels/valid5681-prawn_thokku.txt,0.505469,0.503906,0.989062,0.874219
55,puri,valid,data/food_dataset/valid/images/valid0302-puri.jpg,data/food_dataset/valid/labels/valid0302-puri.txt,0.405469,0.47625,0.810937,0.9525
55,puri,valid,data/food_dataset/valid/images/valid2559-puri.jpg,data/food_dataset/valid/labels/valid2559-puri.txt,0.504266,0.505028,0.991484,0.989945
55,puri,valid,data/food_dataset/valid/images/valid3919-puri.jpg,data/food_dataset/valid/labels/valid3919-puri.txt,0.500969,0.478996,0.971154,0.85041
55,puri,valid,data/food_dataset/valid/images/valid5791-puri.jpg,data/food_dataset/valid/labels/valid5791-puri.txt,0.502775,0.438892,0.994442,0.877775
56,raita,valid,data/food_dataset/valid/images/valid0427-raita.jpg,data/food_dataset/valid/labels/valid0427-raita.txt,0.54175,0.554667,0.739722,0.718722
56,raita,valid,data/food_dataset/valid/images/valid1511-raita.jpg,data/food_dataset/valid/labels/valid1511-raita.txt,0.49546,0.536,0.9696,0.928
56,raita,valid,data/food_dataset/valid/images/valid3972-raita.jpg,data/food_dataset/valid/labels/valid3972-raita.txt,0.45746,0.490987,0.78426,0.869973
56,raita,valid,data/food_dataset/valid/images/valid4793-raita.jpg,data/food_dataset/valid/labels/valid4793-raita.txt,0.345375,0.496667,0.657417,0.961852
57,rajma_curry,valid,data/food_dataset/valid/images/valid2991-rajma_curry.jpg,data/food_dataset/valid/labels/valid2991-rajma_curry.txt,0.509375,0.500327,0.98125,0.999345
57,rajma_curry,valid,data/food_dataset/valid/images/valid4415-rajma_curry.jpg,data/food_dataset/valid/labels/valid4415-rajma_curry.txt,0.5,0.5,1.0,1.0
57,rajma_curry,valid,data/food_dataset/valid/images/valid4913-rajma_curry.jpg,data/food_dataset/valid/labels/valid4913-rajma_curry.txt,0.499954,0.49852,0.999909,0.99704
57,rajma_curry,valid,data/food_dataset/valid/images/valid5028-rajma_curry.jpg,data/food_dataset/valid/labels/valid5028-rajma_curry.txt,0.5,0.5,1.0,1.0
58,ras_malai,valid,data/food_dataset/valid/images/valid0428-ras_malai.jpg,data/food_dataset/valid/labels/valid0428-ras_malai.txt,0.5,0.5,1.0,1.0
58,ras_malai,valid,data/food_dataset/valid/images/valid2844-ras_malai.jpg,data/food_dataset/valid/labels/valid2844-ras_malai.txt,0.5,0.5,1.0,1.0
58,ras_malai,valid,data/food_dataset/valid/images/valid3011-ras_malai.jpg,data/food_dataset/valid/labels/valid3011-ras_malai.txt,0.5,0.5,1.0,1.0
58,ras_malai,valid,data/food_dataset/valid/images/valid3966-ras_malai.jpg,data/food_dataset/valid/labels/valid3966-ras_malai.txt,0.5,0.5,1.0,1.0
59,rice,valid,data/food_dataset/valid/images/valid1615-rice.jpg,data/food_dataset/valid/labels/valid1615-rice.txt,0.5,0.5,1.0,1.0
59,rice,valid,data/food_dataset/valid/images/valid2947-rice.jpg,data/food_dataset/valid/labels/valid2947-rice.txt,0.5,0.5,1.0,1.0
59,rice,valid,data/food_dataset/valid/images/valid3391-rice.jpg,data/food_dataset/valid/labels/valid3391-rice.txt,0.5,0.5,1.0,1.0
59,rice,valid,data/food_dataset/valid/images/valid5022-rice.jpg,data/food_dataset/valid/labels/valid5022-rice.txt,0.499219,0.5,0.998437,1.0
60,roti,valid,data/food_dataset/valid/images/valid0007-roti.jpg,data/food_dataset/valid/labels/valid0007-roti.txt,0.498016,0.464687,0.993545,0.915919
60,roti,valid,data/food_dataset/valid/images/valid1215-roti.jpg,data/food_dataset/valid/labels/valid1215-roti.txt,0.498983,0.478067,0.991917,0.8612
60,roti,valid,data/food_dataset/valid/images/valid3220-roti.jpg,data/food_dataset/valid/labels/valid3220-roti.txt,0.500707,0.46678,0.998383,0.933546
60,roti,valid,data/food_dataset/valid/images/valid5600-roti.jpg,data/food_dataset/valid/labels/valid5600-roti.txt,0.500707,0.46678,0.998383,0.933546
61,saag,valid,data/food_dataset/valid/images/valid0018-saag.jpg,data/food_dataset/valid/labels/valid0018-saag.txt,0.503125,0.491425,0.99375,0.94035
61,saag,valid,data/food_dataset/valid/images/valid1529-saag.jpg,data/food_dataset/valid/labels/valid1529-saag.txt,0.515,0.508,0.966,0.984
61,saag,valid,data/food_dataset/valid/images/valid2788-saag.jpg,data/food_dataset/valid/labels/valid2788-saag.txt,0.515045,0.544756,0.954865,0.72948
61,saag,valid,data/food_dataset/valid/images/valid4181-saag.jpg,data/food_dataset/valid/labels/valid4181-saag.txt,0.482,0.544,0.912,0.912
62,salad,valid,data/food_dataset/valid/images/valid1254-salad.jpg,data/food_dataset/valid/labels/valid1254-salad.txt,0.305192,0.53846,0.574275,0.543219
62,salad,valid,data/food_dataset/valid/images/valid1371-salad.jpg,data/food_dataset/valid/labels/valid1371-salad.txt,0.305192,0.53846,0.574275,0.543219
62,salad,valid,data/food_dataset/valid/images/valid2172-salad.jpg,data/food_dataset/valid/labels/valid2172-salad.txt,0.135143,0.326186,0.253973,0.167105
62,salad,valid,data/food_dataset/valid/images/valid3903-salad.jpg,data/food_dataset/valid/labels/valid3903-salad.txt,0.652716,0.327875,0.338473,0.297976
63,sambar,valid,data/food_dataset/valid/images/valid0005-sambar.jpg,data/food_dataset/valid/labels/valid0005-sambar.txt,0.503906,0.508594,0.992188,0.982812
63,sambar,valid,data/food_dataset/valid/images/valid0232-sambar.jpg,data/food_dataset/valid/labels/valid0232-sambar.txt,0.162324,0.985561,0.423392,1.0
63,sambar,valid,data/food_dataset/valid/images/valid2498-sambar.jpg,data/food_dataset/valid/labels/valid2498-sambar.txt,0.816406,0.777344,0.366406,0.4375
63,sambar,valid,data/food_dataset/valid/images/valid3301-sambar.jpg,data/food_dataset/valid/labels/valid3301-sambar.txt,0.454688,0.486719,0.897656,0.558594
64,sambar_satham,valid,data/food_dataset/valid/images/valid2840-sambar_satham.jpg,data/food_dataset/valid/labels/valid2840-sambar_satham.txt,0.489844,0.535937,0.939844,0.749219
64,sambar_satham,valid,data/food_dataset/valid/images/valid3239-sambar_satham.jpg,data/food_dataset/valid/labels/valid3239-sambar_satham.txt,0.729537,1.0,0.959564,0.768054
64,sambar_satham,valid,data/food_dataset/valid/images/valid3567-sambar_satham.jpg,data/food_dataset/valid/labels/valid3567-sambar_satham.txt,0.897042,1.0,0.946445,0.68421
64,sambar_satham,valid,data/food_dataset/valid/images/valid4559-sambar_satham.jpg,data/food_dataset/valid/labels/valid4559-sambar_satham.txt,0.52601,0.909117,0.820227,0.796431
65,samosa,valid,data/food_dataset/valid/images/valid0903-samosa.jpg,data/food_dataset/valid/labels/valid0903-samosa.txt,0.53431,0.535043,0.766907,0.83775
65,samosa,valid,data/food_dataset/valid/images/valid3507-samosa.jpg,data/food_dataset/valid/labels/valid3507-samosa.txt,0.623374,0.539658,0.692772,0.91425
65,samosa,valid,data/food_dataset/valid/images/valid4087-samosa.jpg,data/food_dataset/valid/labels/valid4087-samosa.txt,0.471741,0.499202,0.882217,0.998403
65,samosa,valid,data/food_dataset/valid/images/valid5285-samosa.jpg,data/food_dataset/valid/labels/valid5285-samosa.txt,0.552469,0.605035,0.895061,0.590034
66,shahi_paneer,valid,data/food_dataset/valid/images/valid0672-shahi_paneer.jpg,data/food_dataset/valid/labels/valid0672-shahi_paneer.txt,0.5,0.5,1.0,1.0
66,shahi_paneer,valid,data/food_dataset/valid/images/valid1263-shahi_paneer.jpg,data/food_dataset/valid/labels/valid1263-shahi_paneer.txt,0.5,0.5,1.0,1.0
66,shahi_paneer,valid,data/food_dataset/valid/images/valid4614-shahi_paneer.jpg,data/food_dataset/valid/labels/valid4614-shahi_paneer.txt,0.5,0.5,1.0,1.0
66,shahi_paneer,valid,data/food_dataset/valid/images/valid4830-shahi_paneer.jpg,data/food_dataset/valid/labels/valid4830-shahi_paneer.txt,0.5,0.5,1.0,1.0
67,thepla,valid,data/food_dataset/valid/images/valid2198-thepla.jpg,data/food_dataset/valid/labels/valid2198-thepla.txt,0.474975,0.496867,0.863587,0.780525
67,thepla,valid,data/food_dataset/valid/images/valid2274-thepla.jpg,data/food_dataset/valid/labels/valid2274-thepla.txt,0.5,0.589286,1.0,0.821429
67,thepla,valid,data/food_dataset/valid/images/valid4078-thepla.jpg,data/food_dataset/valid/labels/valid4078-thepla.txt,0.50448,0.56888,0.74762,0.862213
67,thepla,valid,data/food_dataset/valid/images/valid4326-thepla.jpg,data/food_dataset/valid/labels/valid4326-thepla.txt,0.561172,0.402832,0.877656,0.716797
68,upma,valid,data/food_dataset/valid/images/valid0392-upma.jpg,data/food_dataset/valid/labels/valid0392-upma.txt,0.470328,0.480509,0.925082,0.893491
68,upma,valid,data/food_dataset/valid/images/valid3721-upma.jpg,data/food_dataset/valid/labels/valid3721-upma.txt,0.629344,0.525773,0.737452,0.948454
68,upma,valid,data/food_dataset/valid/images/valid5194-upma.jpg,data/food_dataset/valid/labels/valid5194-upma.txt,0.500467,0.514871,0.999073,0.927807
68,upma,valid,data/food_dataset/valid/images/valid5307-upma.jpg,data/food_dataset/valid/labels/valid5307-upma.txt,0.488437,0.5,0.961116,1.0
69,veg_briyani,valid,data/food_dataset/valid/images/valid1463-veg_briyani.jpg,data/food_dataset/valid/labels/valid1463-veg_briyani.txt,0.501563,0.504687,0.930469,0.9375
69,veg_briyani,valid,data/food_dataset/valid/images/valid1556-veg_briyani.jpg,data/food_dataset/valid/labels/valid1556-veg_briyani.txt,0.50625,0.5,0.911719,1.0
69,veg_briyani,valid,data/food_dataset/valid/images/valid2891-veg_briyani.jpg,data/food_dataset/valid/labels/valid2891-veg_briyani.txt,0.460938,0.50625,0.9,0.9875
69,veg_briyani,valid,data/food_dataset/valid/images/valid3751-veg_briyani.jpg,data/food_dataset/valid/labels/valid3751-veg_briyani.txt,0.504687,0.5,0.989844,1.0
70,veg_pulao,valid,data/food_dataset/valid/images/valid0161-veg_pulao.jpg,data/food_dataset/valid/labels/valid0161-veg_pulao.txt,0.54848,0.49686,0.86698,0.8354
70,veg_pulao,valid,data/food_dataset/valid/images/valid0499-veg_pulao.jpg,data/food_dataset/valid/labels/valid0499-veg_pulao.txt,0.500094,0.5,0.877793,1.0
70,veg_pulao,valid,data/food_dataset/valid/images/valid3342-veg_pulao.jpg,data/food_dataset/valid/labels/valid3342-veg_pulao.txt,0.488594,0.419583,0.866781,0.839153
70,veg_pulao,valid,data/food_dataset/valid/images/valid3901-veg_pulao.jpg,data/food_dataset/valid/labels/valid3901-veg_pulao.txt,0.54848,0.49686,0.86698,0.8354
71,ven_pongal,valid,data/food_dataset/valid/images/valid0413-ven_pongal.jpg,data/food_dataset/valid/labels/valid0413-ven_pongal.txt,0.482031,0.521875,0.899219,0.878125
71,ven_pongal,valid,data/food_dataset/valid/images/valid2525-ven_pongal.jpg,data/food_dataset/valid/labels/valid2525-ven_pongal.txt,0.542188,0.510156,0.817969,0.979688
71,ven_pongal,valid,data/food_dataset/valid/images/valid3593-ven_pongal.jpg,data/food_dataset/valid/labels/valid3593-ven_pongal.txt,0.465625,0.565625,0.871875,0.867969
71,ven_pongal,valid,data/food_dataset/valid/images/valid3745-ven_pongal.jpg,data/food_dataset/valid/labels/valid3745-ven_pongal.txt,0.48125,0.505469,0.948438,0.873437
