class_id,class_name,split,image_path,label_path,x_center,y_center,width,height
42,nandu_masala,train,data/food_dataset/train/images/train5510-nandu_masala.jpg,data/food_dataset/train/labels/train5510-nandu_masala.txt,0.884503,0.375748,0.384439,0.238683
43,nei_satham,valid,data/food_dataset/valid/images/valid4549-nei_satham.jpg,data/food_dataset/valid/labels/valid4549-nei_satham.txt,0.46875,0.570312,0.828906,0.624219
43,nei_satham,train,data/food_dataset/train/images/train2114-nei_satham.jpg,data/food_dataset/train/labels/train2114-nei_satham.txt,0.478906,0.541406,0.657031,0.564844
43,nei_satham,train,data/food_dataset/train/images/train32976-nei_satham.jpg,data/food_dataset/train/labels/train32976-nei_satham.txt,0.48125,0.582812,0.830469,0.442969
43,nei_satham,train,data/food_dataset/train/images/train33102-nei_satham.jpg,data/food_dataset/train/labels/train33102-nei_satham.txt,0.501562,0.852634,0.713175,0.801611
44,omelette,train,data/food_dataset/train/images/train33262-omelette.jpg,data/food_dataset/train/labels/train33262-omelette.txt,0.447858,0.448308,0.771642,0.600317
44,omelette,train,data/food_dataset/train/images/train33363-omelette.jpg,data/food_dataset/train/labels/train33363-omelette.txt,0.539706,0.464444,0.594118,0.552418
44,omelette,train,data/food_dataset/train/images/train4985-omelette.jpg,data/food_dataset/train/labels/train4985-omelette.txt,0.512255,0.396634,0.97549,0.688039
44,omelette,train,data/food_dataset/train/images/train6766-omelette.jpg,data/food_dataset/train/labels/train6766-omelette.txt,0.466863,0.406716,0.639583,0.410376
45,onion_pakoda,valid,data/food_dataset/valid/images/valid0147-onion_pakoda.jpg,data/food_dataset/valid/labels/valid0147-onion_pakoda.txt,0.498437,0.5,0.996094,1.0
45,onion_pakoda,valid,data/food_dataset/valid/images/valid4504-onion_pakoda.jpg,data/food_dataset/valid/labels/valid4504-onion_pakoda.txt,0.435937,0.5,0.871875,1.0
45,onion_pakoda,train,data/food_dataset/train/images/train21948-onion_pakoda.jpg,data/food_dataset/train/labels/train21948-onion_pakoda.txt,0.514702,0.487453,0.958515,0.785372
45,onion_pakoda,train,data/food_dataset/train/images/train7807-onion_pakoda.jpg,data/food_dataset/train/labels/train7807-onion_pakoda.txt,0.514103,0.568926,0.971794,0.862149
46,paal_kolukattai,train,data/food_dataset/train/images/train18614-paal_kolukattai.jpg,data/food_dataset/train/labels/train18614-paal_kolukattai.txt,0.576562,0.5,0.846875,1.0
46,paal_kolukattai,train,data/food_dataset/train/images/train25793-paal_kolukattai.jpg,data/food_dataset/train/labels/train25793-paal_kolukattai.txt,0.349219,0.641406,0.26875,0.41875
46,paal_kolukattai,train,data/food_dataset/train/images/train33605-paal_kolukattai.jpg,data/food_dataset/train/labels/train33605-paal_kolukattai.txt,0.613281,0.535937,0.773438,0.65625
46,paal_kolukattai,train,data/food_dataset/train/images/train8818-paal_kolukattai.jpg,data/food_dataset/train/labels/train8818-paal_kolukattai.txt,0.516406,0.448437,0.890625,0.895312
47,palak_paneer,valid,data/food_dataset/valid/images/valid2611-palak_paneer.jpg,data/food_dataset/valid/labels/valid2611-palak_paneer.txt,0.556252,0.469128,0.771587,0.821409
47,palak_paneer,test,data/food_dataset/test/images/test0559-palak_paneer.jpg,data/food_dataset/test/labels/test0559-palak_paneer.txt,0.5,0.5,1.0,1.0
47,palak_paneer,train,data/food_dataset/train/images/train10779-palak_paneer.jpg,data/food_dataset/train/labels/train10779-palak_paneer.txt,0.45484,0.415276,0.783138,0.760217
47,palak_paneer,train,data/food_dataset/train/images/train19876-palak_paneer.jpg,data/food_dataset/train/labels/train19876-palak_paneer.txt,0.493019,0.472646,0.986039,0.872621
48,paneer_biryani,valid,data/food_dataset/valid/images/valid4561-paneer_biryani.jpg,data/food_dataset/valid/labels/valid4561-paneer_biryani.txt,0.485938,0.613281,0.810156,0.469531
48,paneer_biryani,train,data/food_dataset/train/images/train25553-paneer_biryani.jpg,data/food_dataset/train/labels/train25553-paneer_biryani.txt,0.763342,0.769392,0.92247,0.489944
48,paneer_biryani,train,data/food_dataset/train/images/train26234-paneer_biryani.jpg,data/food_dataset/train/labels/train26234-paneer_biryani.txt,0.4875,0.580469,0.460938,0.394531
48,paneer_biryani,train,data/food_dataset/train/images/train33856-paneer_biryani.jpg,data/food_dataset/train/labels/train33856-paneer_biryani.txt,0.546875,0.523438,0.76875,0.517969
49,paratha,test,data/food_dataset/test/images/test2052-paratha.jpg,data/food_dataset/test/labels/test2052-paratha.txt,0.641062,0.625581,0.381031,0.745021
49,paratha,train,data/food_dataset/train/images/train16458-paratha.jpg,data/food_dataset/train/labels/train16458-paratha.txt,0.408875,0.594225,0.603463,0.55095
49,paratha,train,data/food_dataset/train/images/train35029-paratha.jpg,data/food_dataset/train/labels/train35029-paratha.txt,0.504244,0.602656,0.897763,0.494375
49,paratha,train,data/food_dataset/train/images/train35037-paratha.jpg,data/food_dataset/train/labels/train35037-paratha.txt,0.405125,0.557825,0.7786,0.7048
50,parupu_vadai,test,data/food_dataset/test/images/test4383-parupu_vadai.jpg,data/food_dataset/test/labels/test4383-parupu_vadai.txt,0.513281,0.460156,0.76875,0.920312
50,parupu_vadai,train,data/food_dataset/train/images/train18127-parupu_vadai.jpg,data/food_dataset/train/labels/train18127-parupu_vadai.txt,0.435937,0.675781,0.715625,0.648438
50,parupu_vadai,train,data/food_dataset/train/images/train21259-parupu_vadai.jpg,data/food_dataset/train/labels/train21259-parupu_vadai.txt,0.965272,0.503862,0.444444,0.283569
50,parupu_vadai,train,data/food_dataset/train/images/train34223-parupu_vadai.jpg,data/food_dataset/train/labels/train34223-parupu_vadai.txt,0.502344,0.510938,0.994531,0.978125
51,pidi_kolukattai,train,data/food_dataset/train/images/train34294-pidi_kolukattai.jpg,data/food_dataset/train/labels/train34294-pidi_kolukattai.txt,0.453125,0.6125,0.8125,0.649219
51,pidi_kolukattai,train,data/food_dataset/train/images/train34415-pidi_kolukattai.jpg,data/food_dataset/train/labels/train34415-pidi_kolukattai.txt,0.605469,0.585156,0.789062,0.549219
51,pidi_kolukattai,train,data/food_dataset/train/images/train6844-pidi_kolukattai.jpg,data/food_dataset/train/labels/train6844-pidi_kolukattai.txt,0.662461,0.855079,0.904144,0.687329
51,pidi_kolukattai,train,data/food_dataset/train/images/train7031-pidi_kolukattai.jpg,data/food_dataset/train/labels/train7031-pidi_kolukattai.txt,0.149219,0.301563,0.269531,0.410156
52,poha,valid,data/food_dataset/valid/images/valid0162-poha.jpg,data/food_dataset/valid/labels/valid0162-poha.txt,0.529687,0.458594,0.940625,0.917188
52,poha,valid,data/food_dataset/valid/images/valid1249-poha.jpg,data/food_dataset/valid/labels/valid1249-poha.txt,0.691106,0.461719,0.617788,0.923437
52,poha,test,data/food_dataset/test/images/test1105-poha.jpg,data/food_dataset/test/labels/test1105-poha.txt,0.5,0.5,1.0,1.0
52,poha,test,data/food_dataset/test/images/test4250-poha.jpg,data/food_dataset/test/labels/test4250-poha.txt,0.500805,0.513065,0.998391,0.841755
53,poorna_kolukattai,test,data/food_dataset/test/images/test2700-poorna_kolukattai.jpg,data/food_dataset/test/labels/test2700-poorna_kolukattai.txt,0.50625,0.582031,0.957812,0.561719
53,poorna_kolukattai,train,data/food_dataset/train/images/train17878-poorna_kolukattai.jpg,data/food_dataset/train/labels/train17878-poorna_kolukattai.txt,0.028036,0.276613,0.0,0.773922
53,poorna_kolukattai,train,data/food_dataset/train/images/train34501-poorna_kolukattai.jpg,data/food_dataset/train/labels/train34501-poorna_kolukattai.txt,0.264844,0.526563,0.485938,0.946875
53,poorna_kolukattai,train,data/food_dataset/train/images/train7424-poorna_kolukattai.jpg,data/food_dataset/train/labels/train7424-poorna_kolukattai.txt,0.514062,0.5,0.873437,1.0
54,prawn_thokku,train,data/food_dataset/train/images/train34759-prawn_thokku.jpg,data/food_dataset/train/labels/train34759-prawn_thokku.txt,0.648438,0.483594,0.622656,0.45
54,prawn_thokku,train,data/food_dataset/train/images/train34798-prawn_thokku.jpg,data/food_dataset/train/labels/train34798-prawn_thokku.txt,0.448438,0.450781,0.774219,0.889062
54,prawn_thokku,train,data/food_dataset/train/images/train34839-prawn_thokku.jpg,data/food_dataset/train/labels/train34839-prawn_thokku.txt,0.497656,0.497656,0.607031,0.603125
54,prawn_thokku,train,data/food_dataset/train/images/train6231-prawn_thokku.jpg,data/food_dataset/train/labels/train6231-prawn_thokku.txt,0.451562,0.563281,0.730469,0.605469
55,puri,train,data/food_dataset/train/images/train34935-puri.jpg,data/food_dataset/train/labels/train34935-puri.txt,0.478125,0.215275,0.95625,0.341667
55,puri,train,data/food_dataset/train/images/train34991-puri.jpg,data/food_dataset/train/labels/train34991-puri.txt,0.36875,0.545749,0.2875,0.64206
55,puri,train,data/food_dataset/train/images/train35023-puri.jpg,data/food_dataset/train/labels/train35023-puri.txt,0.470833,0.226478,0.9,0.442814
55,puri,train,data/food_dataset/train/images/train8919-puri.jpg,data/food_dataset/train/labels/train8919-puri.txt,0.57839,0.640554,0.84322,0.325226
56,raita,valid,data/food_dataset/valid/images/valid4965-raita.jpg,data/food_dataset/valid/labels/valid4965-raita.txt,0.491465,0.241888,0.261223,0.165046
56,raita,train,data/food_dataset/train/images/train25244-raita.jpg,data/food_dataset/train/labels/train25244-raita.txt,0.43624,0.4097,0.62308,0.584474
56,raita,train,data/food_dataset/train/images/train35114-raita.jpg,data/food_dataset/train/labels/train35114-raita.txt,0.524305,0.352762,0.248503,0.385
56,raita,train,data/food_dataset/train/images/train35209-raita.jpg,data/food_dataset/train/labels/train35209-raita.txt,0.53322,0.309842,0.67442,0.463526
57,rajma_curry,valid,data/food_dataset/valid/images/valid5469-rajma_curry.jpg,data/food_dataset/valid/labels/valid5469-rajma_curry.txt,0.594621,0.551307,0.582876,0.897386
57,rajma_curry,train,data/food_dataset/train/images/train0065-rajma_curry.jpg,data/food_dataset/train/labels/train0065-rajma_curry.txt,0.505365,0.504095,0.98927,0.879846
57,rajma_curry,train,data/food_dataset/train/images/train4039-rajma_curry.jpg,data/food_dataset/train/labels/train4039-rajma_curry.txt,0.485417,0.540278,0.4375,0.913889
57,rajma_curry,train,data/food_dataset/train/images/train9691-rajma_curry.jpg,data/food_dataset/train/labels/train9691-rajma_curry.txt,0.502,0.322667,0.428,0.213333
58,ras_malai,train,data/food_dataset/train/images/train35272-ras_malai.jpg,data/food_dataset/train/labels/train35272-ras_malai.txt,0.571875,0.188281,0.382031,0.219531
58,ras_malai,train,data/food_dataset/train/images/train35280-ras_malai.jpg,data/food_dataset/train/labels/train35280-ras_malai.txt,0.501882,0.536446,0.996235,0.927108
58,ras_malai,train,data/food_dataset/train/images/train35325-ras_malai.jpg,data/food_dataset/train/labels/train35325-ras_malai.txt,0.493831,0.497533,0.792025,0.995066
58,ras_malai,train,data/food_dataset/train/images/train35420-ras_malai.jpg,data/food_dataset/train/labels/train35420-ras_malai.txt,0.502203,0.522737,0.995594,0.954525
59,rice,test,data/food_dataset/test/images/test4926-rice.jpg,data/food_dataset/test/labels/test4926-rice.txt,0.447383,0.49799,0.67171,0.990921
59,rice,train,data/food_dataset/train/images/train14379-rice.jpg,data/food_dataset/train/labels/train14379-rice.txt,0.611048,0.571091,0.727493,0.623572
59,rice,train,data/food_dataset/train/images/train26538-rice.jpg,data/food_dataset/train/labels/train26538-rice.txt,0.532689,0.627409,0.633473,0.742672
59,rice,train,data/food_dataset/train/images/train4234-rice.jpg,data/food_dataset/train/labels/train4234-rice.txt,0.594527,0.480466,0.673714,0.315335
60,roti,valid,data/food_dataset/valid/images/valid4952-roti.jpg,data/food_dataset/valid/labels/valid4952-roti.txt,0.55788,0.462627,0.827717,0.587572
60,roti,test,data/food_dataset/test/images/test0535-roti.jpg,data/food_dataset/test/labels/test0535-roti.txt,0.854688,0.857812,0.16875,0.284375
60,roti,train,data/food_dataset/train/images/train22320-roti.jpg,data/food_dataset/train/labels/train22320-roti.txt,0.314103,0.918956,0.376374,0.998626
60,roti,train,data/food_dataset/train/images/train9152-roti.jpg,data/food_dataset/train/labels/train9152-roti.txt,0.08815,0.391146,0.155169,0.48547
61,saag,valid,data/food_dataset/valid/images/valid0447-saag.jpg,data/food_dataset/valid/labels/valid0447-saag.txt,0.598534,0.509893,0.49912,0.339316
61,saag,test,data/food_dataset/test/images/test3110-saag.jpg,data/food_dataset/test/labels/test3110-saag.txt,0.603875,0.484463,0.59025,0.64159
61,saag,train,data/food_dataset/train/images/train25328-saag.jpg,data/food_dataset/train/labels/train25328-saag.txt,0.528892,0.572911,0.613333,0.378411
61,saag,train,data/food_dataset/train/images/train9146-saag.jpg,data/food_dataset/train/labels/train9146-saag.txt,0.68374,0.497479,0.562238,0.410854
62,salad,train,data/food_dataset/train/images/train10948-salad.jpg,data/food_dataset/train/labels/train10948-salad.txt,0.635179,0.866418,0.161116,0.117562
62,salad,train,data/food_dataset/train/images/train21338-salad.jpg,data/food_dataset/train/labels/train21338-salad.txt,0.22482,0.29606,0.22798,0.21548
62,salad,train,data/food_dataset/train/images/train35491-salad.jpg,data/food_dataset/train/labels/train35491-salad.txt,0.864857,0.326186,0.253973,0.167105
62,salad,train,data/food_dataset/train/images/train35510-salad.jpg,data/food_dataset/train/labels/train35510-salad.txt,0.570697,0.316773,0.276866,0.148367
63,sambar,valid,data/food_dataset/valid/images/valid5847-sambar.jpg,data/food_dataset/valid/labels/valid5847-sambar.txt,0.20712,0.422568,0.202894,0.243682
63,sambar,test,data/food_dataset/test/images/test0079-sambar.jpg,data/food_dataset/test/labels/test0079-sambar.txt,0.361719,0.708594,0.3375,0.442188
63,sambar,train,data/food_dataset/train/images/train23627-sambar.jpg,data/food_dataset/train/labels/train23627-sambar.txt,0.086719,0.292187,0.173437,0.220312
63,sambar,train,data/food_dataset/train/images/train36681-sambar.jpg,data/food_dataset/train/labels/train36681-sambar.txt,0.758594,0.121094,0.371875,0.241406
64,sambar_satham,train,data/food_dataset/train/images/train21120-sambar_satham.jpg,data/food_dataset/train/labels/train21120-sambar_satham.txt,0.546094,0.750781,0.482812,0.396094
64,sambar_satham,train,data/food_dataset/train/images/train35631-sambar_satham.jpg,data/food_dataset/train/labels/train35631-sambar_satham.txt,0.471094,0.499219,0.695312,0.665625
64,sambar_satham,train,data/food_dataset/train/images/train35755-sambar_satham.jpg,data/food_dataset/train/labels/train35755-sambar_satham.txt,0.874994,0.998031,0.993626,0.655919
64,sambar_satham,train,data/food_dataset/train/images/train35767-sambar_satham.jpg,data/food_dataset/train/labels/train35767-sambar_satham.txt,0.447656,0.61875,0.895312,0.707031
65,samosa,train,data/food_dataset/train/images/train0605-samosa.jpg,data/food_dataset/train/labels/train0605-samosa.txt,0.780168,0.351382,0.419503,0.321777
65,samosa,train,data/food_dataset/train/images/train24264-samosa.jpg,data/food_dataset/train/labels/train24264-samosa.txt,0.499618,0.487927,0.999236,0.914445
65,samosa,train,data/food_dataset/train/images/train35887-samosa.jpg,data/food_dataset/train/labels/train35887-samosa.txt,0.50273,0.503794,0.944523,0.992411
65,samosa,train,data/food_dataset/train/images/train35893-samosa.jpg,data/food_dataset/train/labels/train35893-samosa.txt,0.734375,0.751563,0.4375,0.496875
66,shahi_paneer,test,data/food_dataset/test/images/test0176-shahi_paneer.jpg,data/food_dataset/test/labels/test0176-shahi_paneer.txt,0.509375,0.4875,0.628125,0.797656
66,shahi_paneer,train,data/food_dataset/train/images/train14717-shahi_paneer.jpg,data/food_dataset/train/labels/train14717-shahi_paneer.txt,0.271094,0.248438,0.460156,0.357031
66,shahi_paneer,train,data/food_dataset/train/images/train16988-shahi_paneer.jpg,data/food_dataset/train/labels/train16988-shahi_paneer.txt,0.464844,0.534375,0.733594,0.930469
66,shahi_paneer,train,data/food_dataset/train/images/train23293-shahi_paneer.jpg,data/food_dataset/train/labels/train23293-shahi_paneer.txt,0.499219,0.491406,0.615625,0.402344
67,thepla,test,data/food_dataset/test/images/test2116-thepla.jpg,data/food_dataset/test/labels/test2116-thepla.txt,0.36568,0.597943,0.701276,0.769363
67,thepla,test,data/food_dataset/test/images/test2394-thepla.jpg,data/food_dataset/test/labels/test2394-thepla.txt,0.5125,0.445348,0.975,0.61477
67,thepla,train,data/food_dataset/train/images/train10985-thepla.jpg,data/food_dataset/train/labels/train10985-thepla.txt,0.356213,0.670398,0.420241,0.499241
67,thepla,train,data/food_dataset/train/images/train36057-thepla.jpg,data/food_dataset/train/labels/train36057-thepla.txt,0.516481,0.684912,0.876554,0.376982
68,upma,train,data/food_dataset/train/images/train13455-upma.jpg,data/food_dataset/train/labels/train13455-upma.txt,0.509822,0.517644,0.867956,0.805244
68,upma,train,data/food_dataset/train/images/train23242-upma.jpg,data/food_dataset/train/labels/train23242-upma.txt,0.466655,0.473607,0.431164,0.723388
68,upma,train,data/food_dataset/train/images/train36151-upma.jpg,data/food_dataset/train/labels/train36151-upma.txt,0.5072,0.535956,0.530711,0.643156
68,upma,train,data/food_dataset/train/images/train36236-upma.jpg,data/food_dataset/train/labels/train36236-upma.txt,0.516409,0.578608,0.53861,0.719072
69,veg_briyani,train,data/food_dataset/train/images/train22021-veg_briyani.jpg,data/food_dataset/train/labels/train22021-veg_briyani.txt,0.751493,0.73552,0.946169,0.513655
69,veg_briyani,train,data/food_dataset/train/images/train26450-veg_briyani.jpg,data/food_dataset/train/labels/train26450-veg_briyani.txt,0.500781,0.525,0.669531,0.410156
69,veg_briyani,train,data/food_dataset/train/images/train36323-veg_briyani.jpg,data/food_dataset/train/labels/train36323-veg_briyani.txt,0.547656,0.632031,0.2125,0.452344
69,veg_briyani,train,data/food_dataset/train/images/train36422-veg_briyani.jpg,data/food_dataset/train/labels/train36422-veg_briyani.txt,0.499219,0.507812,0.977344,0.760938
70,veg_pulao,train,data/food_dataset/train/images/train10944-veg_pulao.jpg,data/food_dataset/train/labels/train10944-veg_pulao.txt,0.473325,0.521433,0.628142,0.624342
70,veg_pulao,train,data/food_dataset/train/images/train36475-veg_pulao.jpg,data/food_dataset/train/labels/train36475-veg_pulao.txt,0.468342,0.621878,0.758908,0.519683
70,veg_pulao,train,data/food_dataset/train/images/train36497-veg_pulao.jpg,data/food_dataset/train/labels/train36497-veg_pulao.txt,0.59388,0.410192,0.81222,0.504425
70,veg_pulao,train,data/food_dataset/train/images/train4475-veg_pulao.jpg,data/food_dataset/train/labels/train4475-veg_pulao.txt,0.510267,0.516067,0.89055,0.883817
71,ven_pongal,valid,data/food_dataset/valid/images/valid5163-ven_pongal.jpg,data/food_dataset/valid/labels/valid5163-ven_pongal.txt,0.407813,0.640625,0.815625,0.664062
71,ven_pongal,train,data/food_dataset/train/images/train23259-ven_pongal.jpg,data/food_dataset/train/labels/train23259-ven_pongal.txt,0.408594,0.546094,0.559375,0.661719
71,ven_pongal,train,data/food_dataset/train/images/train24352-ven_pongal.jpg,data/food_dataset/train/labels/train24352-ven_pongal.txt,0.451562,0.56875,0.489063,0.414062
71,ven_pongal,train,data/food_dataset/train/images/train36683-ven_pongal.jpg,data/food_dataset/train/labels/train36683-ven_pongal.txt,0.610156,0.579688,0.779687,0.527344
